Name,ID,Works API URL,Works Count,H-Index,Country Code
Amir Tohidi Kalorazi,https://openalex.org/A5066951068,https://api.openalex.org/works?filter=author.id:A5066951068,1,0,N/A
Ke Fang,https://openalex.org/A5063417857,https://api.openalex.org/works?filter=author.id:A5063417857,358,42,US
Edward A. Lee,https://openalex.org/A5009831760,https://api.openalex.org/works?filter=author.id:A5009831760,649,75,US
Jaideep Srivastava,https://openalex.org/A5002187701,https://api.openalex.org/works?filter=author.id:A5002187701,541,50,US
Jisu Huh,https://openalex.org/A5017357324,https://api.openalex.org/works?filter=author.id:A5017357324,106,28,US
Maral Abdollahi,https://openalex.org/A5080890144,https://api.openalex.org/works?filter=author.id:A5080890144,6,1,N/A
Smitha Muthya Sudheendra,https://openalex.org/A5054738619,https://api.openalex.org/works?filter=author.id:A5054738619,3,1,US
Dongyeop Kang,https://openalex.org/A5040821714,https://api.openalex.org/works?filter=author.id:A5040821714,159,17,US
Ali Hürriyetoğlu,https://openalex.org/A5041253633,https://api.openalex.org/works?filter=author.id:A5041253633,72,12,TR
Erdem Yörük,https://openalex.org/A5080592381,https://api.openalex.org/works?filter=author.id:A5080592381,94,18,GB
Fırat Duruşan,https://openalex.org/A5004596083,https://api.openalex.org/works?filter=author.id:A5004596083,20,5,TR
Işık Topçu,https://openalex.org/A5114281370,https://api.openalex.org/works?filter=author.id:A5114281370,1,1,TR
Jung Min Han,https://openalex.org/A5077849607,https://api.openalex.org/works?filter=author.id:A5077849607,163,37,KR
Melih Can Yardı,https://openalex.org/A5093136190,https://api.openalex.org/works?filter=author.id:A5093136190,6,1,TR
Müge Finkel,https://openalex.org/A5109273952,https://api.openalex.org/works?filter=author.id:A5109273952,5,2,US
Steven E. Finkel,https://openalex.org/A5081756270,https://api.openalex.org/works?filter=author.id:A5081756270,83,36,US
MEHMET FUAT KINA,https://openalex.org/A5067288003,https://api.openalex.org/works?filter=author.id:A5067288003,9,1,TR
Oğuz Gürerk,https://openalex.org/A5093136192,https://api.openalex.org/works?filter=author.id:A5093136192,6,1,TR
Tolga Etgü,https://openalex.org/A5084073809,https://api.openalex.org/works?filter=author.id:A5084073809,39,8,KZ
Şükrü Atsızelti,https://openalex.org/A5093136191,https://api.openalex.org/works?filter=author.id:A5093136191,7,1,TR
Aleksi Aaltonen,https://openalex.org/A5079161259,https://api.openalex.org/works?filter=author.id:A5079161259,44,9,US
Detmar W. Straub,https://openalex.org/A5084116084,https://api.openalex.org/works?filter=author.id:A5084116084,270,69,US
Kang‐Hyun Cho,https://openalex.org/A5082589496,https://api.openalex.org/works?filter=author.id:A5082589496,72,11,KR
Ziyi Zhao,https://openalex.org/A5030381261,https://api.openalex.org/works?filter=author.id:A5030381261,46,9,US
Burak Özturan,https://openalex.org/A5036535243,https://api.openalex.org/works?filter=author.id:A5036535243,30,4,TR
David Lazer,https://openalex.org/A5013670125,https://api.openalex.org/works?filter=author.id:A5013670125,449,60,US
Sunny Rai,https://openalex.org/A5014435955,https://api.openalex.org/works?filter=author.id:A5014435955,40,7,US
Anubhab Das,https://openalex.org/A5089890523,https://api.openalex.org/works?filter=author.id:A5089890523,9,4,IN
Daniele Quercia,https://openalex.org/A5081008532,https://api.openalex.org/works?filter=author.id:A5081008532,296,43,GB
Sanja Šćepanović,https://openalex.org/A5038043083,https://api.openalex.org/works?filter=author.id:A5038043083,87,11,GB
Angelita Repetto,https://openalex.org/A5064591138,https://api.openalex.org/works?filter=author.id:A5064591138,4,1,US
Eugene Jang,https://openalex.org/A5041494411,https://api.openalex.org/works?filter=author.id:A5041494411,46,17,US
Hannah Kinzer,https://openalex.org/A5030654899,https://api.openalex.org/works?filter=author.id:A5030654899,16,5,US
Minghui Wang,https://openalex.org/A5100376896,https://api.openalex.org/works?filter=author.id:A5100376896,435,63,CN
Tomohiro Murakami,https://openalex.org/A5075417449,https://api.openalex.org/works?filter=author.id:A5075417449,125,17,JP
Sean Noh,https://openalex.org/A5097398930,https://api.openalex.org/works?filter=author.id:A5097398930,6,0,GB
Jeffrey Field,https://openalex.org/A5019562492,https://api.openalex.org/works?filter=author.id:A5019562492,136,48,US
Chu Jie Jiessie Tie,https://openalex.org/A5027363334,https://api.openalex.org/works?filter=author.id:A5027363334,1,1,CA
Lillio Mok,https://openalex.org/A5082665196,https://api.openalex.org/works?filter=author.id:A5082665196,10,4,CA
Daisuke Kikutani,https://openalex.org/A5084208311,https://api.openalex.org/works?filter=author.id:A5084208311,3,0,JP
Isabelle Langrock,https://openalex.org/A5029529751,https://api.openalex.org/works?filter=author.id:A5029529751,7,2,US
Lindsay C. Page,https://openalex.org/A5010281475,https://api.openalex.org/works?filter=author.id:A5010281475,147,27,US
Larrisa I. Miller,https://openalex.org/A5013341018,https://api.openalex.org/works?filter=author.id:A5013341018,1,1,US
Daniel A. McFarland,https://openalex.org/A5002809454,https://api.openalex.org/works?filter=author.id:A5002809454,108,37,US
Jian Sun,https://openalex.org/A5062319704,https://api.openalex.org/works?filter=author.id:A5062319704,508,36,CN
Yuchao Sui,https://openalex.org/A5109732914,https://api.openalex.org/works?filter=author.id:A5109732914,2,1,CN
Emma S. Spiro,https://openalex.org/A5053945884,https://api.openalex.org/works?filter=author.id:A5053945884,82,24,US
Saloni Dash,https://openalex.org/A5081749318,https://api.openalex.org/works?filter=author.id:A5081749318,33,8,US
Yiwei Xu,https://openalex.org/A5101275716,https://api.openalex.org/works?filter=author.id:A5101275716,90,23,CN
Steven R. Wilson,https://openalex.org/A5055973075,https://api.openalex.org/works?filter=author.id:A5055973075,241,35,GB
Anqi Liu,https://openalex.org/A5100757577,https://api.openalex.org/works?filter=author.id:A5100757577,174,21,CN
Ariane Kelly Costa,https://openalex.org/A5090819842,https://api.openalex.org/works?filter=author.id:A5090819842,1,0,BR
Ashi Garg,https://openalex.org/A5093053789,https://api.openalex.org/works?filter=author.id:A5093053789,1,1,N/A
I-Jeng Wang,https://openalex.org/A5109618222,https://api.openalex.org/works?filter=author.id:A5109618222,101,17,US
Kelun Lu,https://openalex.org/A5091233601,https://api.openalex.org/works?filter=author.id:A5091233601,3,2,US
Michael Reese,https://openalex.org/A5073844842,https://api.openalex.org/works?filter=author.id:A5073844842,45,12,US
Wenrui Huang,https://openalex.org/A5102800569,https://api.openalex.org/works?filter=author.id:A5102800569,218,35,US
Chris Wells,https://openalex.org/A5087787038,https://api.openalex.org/works?filter=author.id:A5087787038,156,22,US
James W. Crissman,https://openalex.org/A5041299495,https://api.openalex.org/works?filter=author.id:A5041299495,26,13,JP
Rebecca Auger,https://openalex.org/A5106163755,https://api.openalex.org/works?filter=author.id:A5106163755,1,0,N/A
Layla Bouzoubaa,https://openalex.org/A5027709403,https://api.openalex.org/works?filter=author.id:A5027709403,24,6,US
Harry Yaojun Yan,https://openalex.org/A5028392704,https://api.openalex.org/works?filter=author.id:A5028392704,24,5,US
Jon Benedik Bunquin,https://openalex.org/A5071102460,https://api.openalex.org/works?filter=author.id:A5071102460,7,1,PH
Chunhua Han,https://openalex.org/A5101688309,https://api.openalex.org/works?filter=author.id:A5101688309,15,2,CN
Karim Hamade,https://openalex.org/A5104298424,https://api.openalex.org/works?filter=author.id:A5104298424,1,0,N/A
Hope Schroeder,https://openalex.org/A5018646665,https://api.openalex.org/works?filter=author.id:A5018646665,7,2,US
Filipi N. Silva,https://openalex.org/A5025683130,https://api.openalex.org/works?filter=author.id:A5025683130,97,20,US
Jing Li,https://openalex.org/A5100336827,https://api.openalex.org/works?filter=author.id:A5100336827,1563,71,CN
Pranav Goel,https://openalex.org/A5022638781,https://api.openalex.org/works?filter=author.id:A5022638781,40,7,US
Akira Gotō,https://openalex.org/A5028932589,https://api.openalex.org/works?filter=author.id:A5028932589,559,44,JP
Genki Ichinose,https://openalex.org/A5080267104,https://api.openalex.org/works?filter=author.id:A5080267104,84,17,JP
Hiroki Sayama,https://openalex.org/A5052717630,https://api.openalex.org/works?filter=author.id:A5052717630,341,36,US
Masahiro Sakai,https://openalex.org/A5024893666,https://api.openalex.org/works?filter=author.id:A5024893666,238,23,JP
Wakaba Tateishi,https://openalex.org/A5068785814,https://api.openalex.org/works?filter=author.id:A5068785814,2,0,JP
Wing-Yue Geoffrey Louie,https://openalex.org/A5088460626,https://api.openalex.org/works?filter=author.id:A5088460626,42,12,US
Johann Demetrio Gaebler,https://openalex.org/A5035112177,https://api.openalex.org/works?filter=author.id:A5035112177,1,1,N/A
Svetlana Churina,https://openalex.org/A5093939668,https://api.openalex.org/works?filter=author.id:A5093939668,3,0,N/A
Danishjeet Singh,https://openalex.org/A5101327306,https://api.openalex.org/works?filter=author.id:A5101327306,4,1,US
Jiayue He,https://openalex.org/A5047024098,https://api.openalex.org/works?filter=author.id:A5047024098,34,18,CN
Ege Otenen,https://openalex.org/A5086624931,https://api.openalex.org/works?filter=author.id:A5086624931,9,3,US
Johan Bollen,https://openalex.org/A5082461253,https://api.openalex.org/works?filter=author.id:A5082461253,167,39,US
Ozgur Can Seckin,https://openalex.org/A5056041083,https://api.openalex.org/works?filter=author.id:A5056041083,7,2,US
Eunbin Ha,https://openalex.org/A5107592070,https://api.openalex.org/works?filter=author.id:A5107592070,1,1,US
Joshua Introne,https://openalex.org/A5050709026,https://api.openalex.org/works?filter=author.id:A5050709026,32,13,US
Qiusi Sun,https://openalex.org/A5054806059,https://api.openalex.org/works?filter=author.id:A5054806059,8,6,US
Una Joh,https://openalex.org/A5093108990,https://api.openalex.org/works?filter=author.id:A5093108990,1,1,US
Khushi Shelat,https://openalex.org/A5093973966,https://api.openalex.org/works?filter=author.id:A5093973966,1,0,N/A
Young Min Cho,https://openalex.org/A5090460555,https://api.openalex.org/works?filter=author.id:A5090460555,410,53,KR
Devansh Jain,https://openalex.org/A5102791025,https://api.openalex.org/works?filter=author.id:A5102791025,14,5,US
Firman M. Firmansyah,https://openalex.org/A5067333764,https://api.openalex.org/works?filter=author.id:A5067333764,21,6,US
Weijie Su,https://openalex.org/A5080575294,https://api.openalex.org/works?filter=author.id:A5080575294,257,35,US
Jianghui Li,https://openalex.org/A5068875173,https://api.openalex.org/works?filter=author.id:A5068875173,92,21,CN
Anna L. Ells,https://openalex.org/A5113457185,https://api.openalex.org/works?filter=author.id:A5113457185,136,28,CA
Maneesh Arora,https://openalex.org/A5049395978,https://api.openalex.org/works?filter=author.id:A5049395978,22,8,US
Cynthia Dwork,https://openalex.org/A5011820318,https://api.openalex.org/works?filter=author.id:A5011820318,258,76,US
Linjun Zhang,https://openalex.org/A5101925774,https://api.openalex.org/works?filter=author.id:A5101925774,75,17,CN
Libo Wu,https://openalex.org/A5101725906,https://api.openalex.org/works?filter=author.id:A5101725906,58,23,CN
Naifu Zhang,https://openalex.org/A5091097798,https://api.openalex.org/works?filter=author.id:A5091097798,43,10,CN
Zhou Yang,https://openalex.org/A5052761636,https://api.openalex.org/works?filter=author.id:A5052761636,761,63,US
Dora Zhao,https://openalex.org/A5071615041,https://api.openalex.org/works?filter=author.id:A5071615041,15,5,US
Farnaz Jahanbakhsh,https://openalex.org/A5076364930,https://api.openalex.org/works?filter=author.id:A5076364930,15,8,US
Isabel O. Gallegos,https://openalex.org/A5037638116,https://api.openalex.org/works?filter=author.id:A5037638116,6,3,US
Johan Ugander,https://openalex.org/A5072263832,https://api.openalex.org/works?filter=author.id:A5072263832,104,22,US
Michael S. Bernstein,https://openalex.org/A5076189854,https://api.openalex.org/works?filter=author.id:A5076189854,280,64,US
Tiziano Piccardi,https://openalex.org/A5071586190,https://api.openalex.org/works?filter=author.id:A5071586190,56,9,US
Zachary Robertson,https://openalex.org/A5026949435,https://api.openalex.org/works?filter=author.id:A5026949435,22,6,
Ziv Epstein,https://openalex.org/A5076651767,https://api.openalex.org/works?filter=author.id:A5076651767,65,18,US
Oluwasanmi Koyejo,https://openalex.org/A5076316802,https://api.openalex.org/works?filter=author.id:A5076316802,198,26,US
Cheng Yee Low,https://openalex.org/A5083277795,https://api.openalex.org/works?filter=author.id:A5083277795,152,25,US
Jong‐Min Kim,https://openalex.org/A5100416711,https://api.openalex.org/works?filter=author.id:A5100416711,459,37,KR
Linnea Gandhi,https://openalex.org/A5019373396,https://api.openalex.org/works?filter=author.id:A5019373396,11,8,US
Haohan Shi,https://openalex.org/A5046987803,https://api.openalex.org/works?filter=author.id:A5046987803,3,2,GB
Matthew VanEseltine,https://openalex.org/A5073487056,https://api.openalex.org/works?filter=author.id:A5073487056,12,6,US
Xiuqi Sukie Yang,https://openalex.org/A5036902882,https://api.openalex.org/works?filter=author.id:A5036902882,2,0,US
Bao-Tran Truong,https://openalex.org/A5003963130,https://api.openalex.org/works?filter=author.id:A5003963130,10,6,
Sang-Yeon Kim,https://openalex.org/A5001591540,https://api.openalex.org/works?filter=author.id:A5001591540,57,12,KR
Enrico Verdolotti,https://openalex.org/A5116269664,https://api.openalex.org/works?filter=author.id:A5116269664,1,0,N/A
Silvia Giordano,https://openalex.org/A5059509038,https://api.openalex.org/works?filter=author.id:A5059509038,551,74,IT
Natascha Just,https://openalex.org/A5081248593,https://api.openalex.org/works?filter=author.id:A5081248593,119,17,CH
Florian Saurwein,https://openalex.org/A5091815434,https://api.openalex.org/works?filter=author.id:A5091815434,84,15,DE
Christopher C. Riedl,https://openalex.org/A5070472625,https://api.openalex.org/works?filter=author.id:A5070472625,84,30,US
Mauricio Santillana,https://openalex.org/A5069001141,https://api.openalex.org/works?filter=author.id:A5069001141,309,44,US
Tamanna Urmi,https://openalex.org/A5086009389,https://api.openalex.org/works?filter=author.id:A5086009389,14,4,US
Juho Kim,https://openalex.org/A5079709359,https://api.openalex.org/works?filter=author.id:A5079709359,307,28,KR
Michael Guerzhoy,https://openalex.org/A5091142592,https://api.openalex.org/works?filter=author.id:A5091142592,41,5,CA
Julia Hsin-Ping Hsu,https://openalex.org/A5040503702,https://api.openalex.org/works?filter=author.id:A5040503702,2,0,US
Myeong Soo Lee,https://openalex.org/A5100379084,https://api.openalex.org/works?filter=author.id:A5100379084,970,72,KR
Rodrigo Plaza-Pedroche,https://openalex.org/A5047497228,https://api.openalex.org/works?filter=author.id:A5047497228,17,5,ES
Ron Mahabir,https://openalex.org/A5058029787,https://api.openalex.org/works?filter=author.id:A5058029787,47,15,GB
Victoria Gonzales,https://openalex.org/A5109983878,https://api.openalex.org/works?filter=author.id:A5109983878,22,17,FR
Z. John Zhang,https://openalex.org/A5069259977,https://api.openalex.org/works?filter=author.id:A5069259977,92,37,CN
Gabriella M. Harari,https://openalex.org/A5032381602,https://api.openalex.org/works?filter=author.id:A5032381602,96,26,US
Sumer S. Vaid,https://openalex.org/A5036935284,https://api.openalex.org/works?filter=author.id:A5036935284,28,9,US
Mahnaz Roshanaei,https://openalex.org/A5019800917,https://api.openalex.org/works?filter=author.id:A5019800917,16,7,US
Alexandria Leto,https://openalex.org/A5093992721,https://api.openalex.org/works?filter=author.id:A5093992721,4,0,N/A
Leonor Maria Pacheco Santos,https://openalex.org/A5004671843,https://api.openalex.org/works?filter=author.id:A5004671843,244,37,BR
Elliot E. Pickens,https://openalex.org/A5084148692,https://api.openalex.org/works?filter=author.id:A5084148692,2,1,GB
Jonathan Vincentius,https://openalex.org/A5114469997,https://api.openalex.org/works?filter=author.id:A5114469997,1,0,N/A
Armin Shams,https://openalex.org/A5074624254,https://api.openalex.org/works?filter=author.id:A5074624254,6,1,IE
Christina Thorpe,https://openalex.org/A5057786199,https://api.openalex.org/works?filter=author.id:A5057786199,42,11,IE
Matt Bowden,https://openalex.org/A5009445587,https://api.openalex.org/works?filter=author.id:A5009445587,134,8,IE
Aritra Dasgupta,https://openalex.org/A5051193196,https://api.openalex.org/works?filter=author.id:A5051193196,68,17,US
Junyuan Wu,https://openalex.org/A5110689274,https://api.openalex.org/works?filter=author.id:A5110689274,29,20,US
Vrushali Koli,https://openalex.org/A5106007206,https://api.openalex.org/works?filter=author.id:A5106007206,1,0,N/A
Keith Burghardt,https://openalex.org/A5009943357,https://api.openalex.org/works?filter=author.id:A5009943357,142,11,US
Kristina Lerman,https://openalex.org/A5049634383,https://api.openalex.org/works?filter=author.id:A5049634383,1944,58,US
Nathan Bartley,https://openalex.org/A5066288697,https://api.openalex.org/works?filter=author.id:A5066288697,16,6,US
Byungkyu Lee,https://openalex.org/A5066089123,https://api.openalex.org/works?filter=author.id:A5066089123,186,13,US
Ciro Beneduce,https://openalex.org/A5099035918,https://api.openalex.org/works?filter=author.id:A5099035918,1,0,N/A
Massimiliano Di Luca,https://openalex.org/A5034468528,https://api.openalex.org/works?filter=author.id:A5034468528,163,26,GB
Samar Haider,https://openalex.org/A5020790791,https://api.openalex.org/works?filter=author.id:A5020790791,8,3,US
Frank A. Cusimano,https://openalex.org/A5084759534,https://api.openalex.org/works?filter=author.id:A5084759534,18,6,US
Jiayu Zheng,https://openalex.org/A5102918288,https://api.openalex.org/works?filter=author.id:A5102918288,35,13,CN
Louis M. Chu,https://openalex.org/A5091158444,https://api.openalex.org/works?filter=author.id:A5091158444,102,25,US
Rongxin Ouyang,https://openalex.org/A5114730085,https://api.openalex.org/works?filter=author.id:A5114730085,1,0,N/A
Subhayan Mukerjee,https://openalex.org/A5067134501,https://api.openalex.org/works?filter=author.id:A5067134501,29,8,SG
Yang Tian,https://openalex.org/A5065295188,https://api.openalex.org/works?filter=author.id:A5065295188,451,63,CN
Yilang Peng,https://openalex.org/A5112752610,https://api.openalex.org/works?filter=author.id:A5112752610,34,11,US
Amy Hagopian,https://openalex.org/A5031056767,https://api.openalex.org/works?filter=author.id:A5031056767,127,30,US
Ihsan Kahveci,https://openalex.org/A5095383854,https://api.openalex.org/works?filter=author.id:A5095383854,1,1,N/A
Zack W. Almquist,https://openalex.org/A5026370090,https://api.openalex.org/works?filter=author.id:A5026370090,77,15,US
Jae‐Hong Kim,https://openalex.org/A5100374317,https://api.openalex.org/works?filter=author.id:A5100374317,815,84,US
Won‐Jae Lee,https://openalex.org/A5100638533,https://api.openalex.org/works?filter=author.id:A5100638533,343,64,KR
Young Ik Lee,https://openalex.org/A5045062764,https://api.openalex.org/works?filter=author.id:A5045062764,51,16,KR
Bong Gwan Jun,https://openalex.org/A5010666189,https://api.openalex.org/works?filter=author.id:A5010666189,20,3,KR
Lanu Kim,https://openalex.org/A5018964666,https://api.openalex.org/works?filter=author.id:A5018964666,22,6,KR
Suhyoung Choi,https://openalex.org/A5102971731,https://api.openalex.org/works?filter=author.id:A5102971731,99,14,KR
Taegyoon Kim,https://openalex.org/A5087900468,https://api.openalex.org/works?filter=author.id:A5087900468,4,2,KR
Jinghui Chen,https://openalex.org/A5006335513,https://api.openalex.org/works?filter=author.id:A5006335513,140,19,CN
Hamed Alhoori,https://openalex.org/A5065954205,https://api.openalex.org/works?filter=author.id:A5065954205,81,14,US
Miftahul Jannat Mokarrama,https://openalex.org/A5076145498,https://api.openalex.org/works?filter=author.id:A5076145498,6,4,BD
Aparna Ananthasubramaniam,https://openalex.org/A5053835888,https://api.openalex.org/works?filter=author.id:A5053835888,15,3,US
David Jurgens,https://openalex.org/A5046126345,https://api.openalex.org/works?filter=author.id:A5046126345,193,35,US
Siyun Gan,https://openalex.org/A5075447958,https://api.openalex.org/works?filter=author.id:A5075447958,5,2,CN
Regina Ruane,https://openalex.org/A5011779415,https://api.openalex.org/works?filter=author.id:A5011779415,12,4,US
Neeti Pokhriyal,https://openalex.org/A5055129683,https://api.openalex.org/works?filter=author.id:A5055129683,15,5,US
Xuzhen Yang,https://openalex.org/A5102252640,https://api.openalex.org/works?filter=author.id:A5102252640,3,1,CN
Sidney Redner,https://openalex.org/A5110702582,https://api.openalex.org/works?filter=author.id:A5110702582,117,22,US
Krisztián Boros,https://openalex.org/A5010530596,https://api.openalex.org/works?filter=author.id:A5010530596,7,1,HU
Chris Callison-Burch,https://openalex.org/A5068508539,https://api.openalex.org/works?filter=author.id:A5068508539,383,61,US
Liam Dugan,https://openalex.org/A5059969678,https://api.openalex.org/works?filter=author.id:A5059969678,32,6,US
Rongqin Huang,https://openalex.org/A5000667648,https://api.openalex.org/works?filter=author.id:A5000667648,112,41,CN
Yang Yue,https://openalex.org/A5100624671,https://api.openalex.org/works?filter=author.id:A5100624671,315,33,CN
Junghyun Lim,https://openalex.org/A5087362167,https://api.openalex.org/works?filter=author.id:A5087362167,75,19,KR
Hsuan‐Wei Lee,https://openalex.org/A5065210070,https://api.openalex.org/works?filter=author.id:A5065210070,66,14,US
Megan M. Wisniewski,https://openalex.org/A5029149122,https://api.openalex.org/works?filter=author.id:A5029149122,1,1,US
Abdul Basit Adeel,https://openalex.org/A5082332656,https://api.openalex.org/works?filter=author.id:A5082332656,9,4,US
Ibrahim Enes Atac,https://openalex.org/A5104878067,https://api.openalex.org/works?filter=author.id:A5104878067,1,0,US
Bhargav Srinivasa Desikan,https://openalex.org/A5011857931,https://api.openalex.org/works?filter=author.id:A5011857931,20,6,GB
Martin Gerlach,https://openalex.org/A5008805047,https://api.openalex.org/works?filter=author.id:A5008805047,65,16,US
Akhil Arora,https://openalex.org/A5075314395,https://api.openalex.org/works?filter=author.id:A5075314395,38,16,US
Nouar AlDahoul,https://openalex.org/A5037300629,https://api.openalex.org/works?filter=author.id:A5037300629,90,14,AE
Alvin Zhou,https://openalex.org/A5058939619,https://api.openalex.org/works?filter=author.id:A5058939619,59,14,US
Danaë Metaxa,https://openalex.org/A5086524212,https://api.openalex.org/works?filter=author.id:A5086524212,35,12,US
Shengchun Huang,https://openalex.org/A5101761867,https://api.openalex.org/works?filter=author.id:A5101761867,21,8,CN
Stephanie Wang,https://openalex.org/A5101922300,https://api.openalex.org/works?filter=author.id:A5101922300,69,11,US
Md Sanzeed Anwar,https://openalex.org/A5101690189,https://api.openalex.org/works?filter=author.id:A5101690189,8,2,US
Paramveer S. Dhillon,https://openalex.org/A5063223563,https://api.openalex.org/works?filter=author.id:A5063223563,69,17,US
Stuart Soroka,https://openalex.org/A5041252321,https://api.openalex.org/works?filter=author.id:A5041252321,282,55,US
Lisa Oswald,https://openalex.org/A5072281431,https://api.openalex.org/works?filter=author.id:A5072281431,16,7,DE
Alexander Wenz,https://openalex.org/A5037507641,https://api.openalex.org/works?filter=author.id:A5037507641,50,15,DE
Anna‐Carolina Haensch,https://openalex.org/A5037838698,https://api.openalex.org/works?filter=author.id:A5037838698,30,4,DE
Leah von der Heyde,https://openalex.org/A5093405128,https://api.openalex.org/works?filter=author.id:A5093405128,4,2,DE
Jennifer Pan,https://openalex.org/A5077795637,https://api.openalex.org/works?filter=author.id:A5077795637,245,28,US
Yingdan Lu,https://openalex.org/A5032446414,https://api.openalex.org/works?filter=author.id:A5032446414,39,8,US
Christian Zingg,https://openalex.org/A5082353608,https://api.openalex.org/works?filter=author.id:A5082353608,7,4,CH
Frank Schweitzer,https://openalex.org/A5057650206,https://api.openalex.org/works?filter=author.id:A5057650206,488,56,CH
Giona Casiraghi,https://openalex.org/A5064475993,https://api.openalex.org/works?filter=author.id:A5064475993,55,10,CH
Luca Verginer,https://openalex.org/A5075527094,https://api.openalex.org/works?filter=author.id:A5075527094,39,7,CH
Ashish Kumar Sarker,https://openalex.org/A5041800454,https://api.openalex.org/works?filter=author.id:A5041800454,49,8,BD
R. I. M. Dunbar,https://openalex.org/A5064827570,https://api.openalex.org/works?filter=author.id:A5064827570,846,132,GB
Balaraju Battu,https://openalex.org/A5043896739,https://api.openalex.org/works?filter=author.id:A5043896739,21,6,US
Bernardo García Bulle Bueno,https://openalex.org/A5054308726,https://api.openalex.org/works?filter=author.id:A5054308726,14,5,US
Michael Bailey,https://openalex.org/A5009735497,https://api.openalex.org/works?filter=author.id:A5009735497,1212,113,AU
Takahiro Yabe,https://openalex.org/A5075756309,https://api.openalex.org/works?filter=author.id:A5075756309,91,19,US
Anastasia Kuzminykh,https://openalex.org/A5090252428,https://api.openalex.org/works?filter=author.id:A5090252428,49,8,CA
Angela Zavaleta Bernuy,https://openalex.org/A5069503439,https://api.openalex.org/works?filter=author.id:A5069503439,43,5,CA
Huayin Luo,https://openalex.org/A5102688812,https://api.openalex.org/works?filter=author.id:A5102688812,4,1,CA
Jiakai Shi,https://openalex.org/A5083931769,https://api.openalex.org/works?filter=author.id:A5083931769,9,3,CA
Rachel Kornfield,https://openalex.org/A5060905224,https://api.openalex.org/works?filter=author.id:A5060905224,93,26,US
Sang‐Ho Yoo,https://openalex.org/A5046944655,https://api.openalex.org/works?filter=author.id:A5046944655,211,43,KR
Minh Đức Lê,https://openalex.org/A5100767447,https://api.openalex.org/works?filter=author.id:A5100767447,262,41,US
Abdullah Almaatouq,https://openalex.org/A5064296964,https://api.openalex.org/works?filter=author.id:A5064296964,97,13,US
Xiao-Ming Yin,https://openalex.org/A5109187560,https://api.openalex.org/works?filter=author.id:A5109187560,101,64,US
Mohammed Alsobay,https://openalex.org/A5027814433,https://api.openalex.org/works?filter=author.id:A5027814433,13,3,US
Anders Giovanni Møller,https://openalex.org/A5020418858,https://api.openalex.org/works?filter=author.id:A5020418858,6,2,DK
Francesco Salvi,https://openalex.org/A5084817430,https://api.openalex.org/works?filter=author.id:A5084817430,9,3,CH
Riccardo Gallotti,https://openalex.org/A5059223686,https://api.openalex.org/works?filter=author.id:A5059223686,80,19,IT
Jared R. Curhan,https://openalex.org/A5058593348,https://api.openalex.org/works?filter=author.id:A5058593348,65,18,US
Je Hoon Chae,https://openalex.org/A5101687764,https://api.openalex.org/works?filter=author.id:A5101687764,4,1,US
M. Amin Rahimian,https://openalex.org/A5101965763,https://api.openalex.org/works?filter=author.id:A5101965763,119,18,US
Yuxin Liu,https://openalex.org/A5100385834,https://api.openalex.org/works?filter=author.id:A5100385834,82,30,CN
Sze-Yuh Nina Wang,https://openalex.org/A5033787208,https://api.openalex.org/works?filter=author.id:A5033787208,8,4,US
Pedro Ramaciotti Morales,https://openalex.org/A5032431129,https://api.openalex.org/works?filter=author.id:A5032431129,64,8,FR
Tim Faverjon,https://openalex.org/A5093329780,https://api.openalex.org/works?filter=author.id:A5093329780,3,0,FR
Mingjie Zhang,https://openalex.org/A5100350849,https://api.openalex.org/works?filter=author.id:A5100350849,1233,79,CN
Qingxing Dong,https://openalex.org/A5053550738,https://api.openalex.org/works?filter=author.id:A5053550738,19,10,CN
Xinglong Wu,https://openalex.org/A5086358285,https://api.openalex.org/works?filter=author.id:A5086358285,289,54,CN
Julia Cope,https://openalex.org/A5048811326,https://api.openalex.org/works?filter=author.id:A5048811326,2,1,N/A
Arnab Sircar,https://openalex.org/A5022756567,https://api.openalex.org/works?filter=author.id:A5022756567,2,1,N/A
Milena Tsvetkova,https://openalex.org/A5069791094,https://api.openalex.org/works?filter=author.id:A5069791094,68,12,GB
Niccolò Pescetelli,https://openalex.org/A5064735018,https://api.openalex.org/works?filter=author.id:A5064735018,57,11,US
Taha Yasseri,https://openalex.org/A5046908604,https://api.openalex.org/works?filter=author.id:A5046908604,179,28,IE
Peiying Chen,https://openalex.org/A5077855669,https://api.openalex.org/works?filter=author.id:A5077855669,67,15,TW
Tzu‐Kun Hsiao,https://openalex.org/A5057976295,https://api.openalex.org/works?filter=author.id:A5057976295,14,6,US
Hejie Cui,https://openalex.org/A5033157677,https://api.openalex.org/works?filter=author.id:A5033157677,51,13,US
Yanbang Wang,https://openalex.org/A5001319317,https://api.openalex.org/works?filter=author.id:A5001319317,36,12,US
Debarati Das,https://openalex.org/A5103986653,https://api.openalex.org/works?filter=author.id:A5103986653,28,10,IN
Ishaan Gupta,https://openalex.org/A5025356846,https://api.openalex.org/works?filter=author.id:A5025356846,100,18,US
Yan Leng,https://openalex.org/A5103137192,https://api.openalex.org/works?filter=author.id:A5103137192,161,43,CN
Dan Jurafsky,https://openalex.org/A5087088138,https://api.openalex.org/works?filter=author.id:A5087088138,360,86,US
